"","Year","Gender","Grade_of_Student","E_Cig_Ever_Used","E_Cig_Days_Used","E_Cig_Last_Used","E_Cig_Curiousity","E_Cig_Try","E_Cig_Try_Next_Year","Cigarette_Ever_Used","Cigarette_Days_Used","Cigarette_Last_Used","Cigarette_Curiosity","Cigarette_Try","Cigarette_Try_Next_Year","The_Real_Cost","Any_Tobacco_Craving","Are_Tobacco_Products_Harmful","E_Cig_Promotions_Internet","Tobacco_Promotions_Internet"
"15782",2017,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","","No","Yes","Never","Sometimes"
"15783",2017,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Rarely","Sometimes"
"15784",2017,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Sometimes","Never"
"15785",2017,"F","8th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Never","Rarely"
"15786",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Rarely","Never"
"15787",2017,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Never"
"15788",2017,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Never","Never"
"15789",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Always","Most of the time"
"15790",2017,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","No","Never","Rarely"
"15791",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Rarely"
"15792",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Rarely"
"15793",2017,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","","Rarely"
"15794",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Rarely"
"15795",2017,"F","6th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Never","Rarely"
"15796",2017,"M","6th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Rarely","Sometimes"
"15797",2017,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","Never"
"15798",2017,"M","6th","No","1","Today","No","No","","No","1","Today","No","No","No","No","No","Yes","Never","Sometimes"
"15799",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Rarely"
"15800",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Most of the time","Most of the time"
"15801",2017,"M","6th","No","1","Today","No","Yes","","No","1","Today","Yes","No","No","Not Sure","","No","Sometimes","Rarely"
"15802",2017,"M","6th","No","1","Today","No","Yes","Yes","No","1","Today","No","Yes","Yes","Not Sure","No","Yes","Rarely","Never"
"15803",2017,"F","6th","No","1","Today","No","Yes","Yes","No","1","Today","Yes","Yes","Yes","Yes","No","Yes","Sometimes","Rarely"
"15804",2017,"M","6th","Yes","35","Today","No","No","No","Yes","1","1-4 Years Ago","Yes","No","No","Yes","No","Yes","Most of the time","Most of the time"
"15805",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Rarely","Rarely"
"15806",2017,"M","6th","No","1","Today","Yes","No","No","No","5","1-4 Years Ago","Yes","Yes","Yes","No","No","Yes","I do not use the internet","I do not use the internet"
"15807",2017,"M","6th","*","1","Today","No","*","*","No","1","Last Year","No","Yes","Yes","Not Sure","No","Yes","","Never"
"15808",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","Yes","Yes","No","Yes","No","Yes","Always","Sometimes"
"15809",2017,"M","6th","No","1","Today","No","*","No","No","2","Today","No","No","No","No","No","Yes","Never","Never"
"15810",2017,"M","6th","No","1","Today","No","No","No","No","1","Last 7 Days","Yes","No","No","No","No","Yes","Never","I do not use the internet"
"15811",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","No","Never","Never"
"15812",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","Never"
"15813",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","Never"
"15814",2017,"F","9th","Yes","15","Today","No","Yes","Yes","No","1","Today","No","No","No","No","No","Yes","Rarely","Never"
"15815",2017,"F","9th","Yes","15","Today","Yes","Yes","Yes","Yes","1","5 Years Ago","Yes","No","No","Yes","No","Yes","Never","Sometimes"
"15816",2017,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Rarely"
"15817",2017,"M","9th","Yes","75","Today","No","Yes","Yes","No","1","Today","Yes","No","No","Not Sure","No","No","I do not use the internet","Rarely"
"15818",2017,"M","9th","No","1","Today","Yes","Yes","Yes","Yes","1","Last Year","Yes","Yes","Yes","Yes","No","No","Always","Always"
"15819",2017,"M","9th","No","1","Today","No","No","No","Yes","1","5 Years Ago","Yes","Yes","No","Yes","No","Yes","Rarely","Sometimes"
"15820",2017,"M","9th","No","","","","","","Yes","1","5 Years Ago","","Yes","Yes","","","","",""
"15821",2017,"F","9th","No","1","Today","No","No","No","No","1","Today","No","","No","No","No","No","Rarely","Most of the time"
"15822",2017,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","No","",""
"15823",2017,"M","9th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Not Sure","No","No","Sometimes","I do not use the internet"
"15824",2017,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Most of the time","Sometimes"
"15825",2017,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Rarely"
"15826",2017,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Rarely"
"15827",2017,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Sometimes"
"15828",2017,"M","9th","","35","Today","No","No","No","Yes","1","5 Years Ago","No","No","No","No","No","No","Sometimes","Sometimes"
"15829",2017,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","","No","","",""
"15830",2017,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Never","Sometimes"
"15831",2017,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Sometimes"
"15832",2017,"F","11th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Never","Rarely"
"15833",2017,"M","12th","No","1","Last 7 Days","Yes","Yes","Yes","No","1","Today","No","No","No","Not Sure","Yes","Yes","I do not use the internet","I do not use the internet"
"15834",2017,"M","11th","Yes","15","Today","No","Yes","Yes","Yes","2","Last 6 Months","Yes","Yes","Yes","","No","","",""
"15835",2017,"M","11th","Yes","15","Today","No","No","No","Yes","1","8","No","No","No","Yes","No","Yes","Never","Sometimes"
"15836",2017,"M","11th","Yes","15","Today","No","No","No","Yes","1","5 Years Ago","No","No","No","Yes","No","Yes","Never","Rarely"
"15837",2017,"F","","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Most of the time","Most of the time"
"15838",2017,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Sometimes","Sometimes"
"15839",2017,"F","11th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Not Sure","No","Yes","Rarely","Rarely"
"15840",2017,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Rarely","Sometimes"
"15841",2017,"M","11th","Yes","75","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Never","Rarely"
"15842",2017,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Most of the time","Sometimes"
"15843",2017,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","Sometimes"
"15844",2017,"M","9th","Yes","15","Last 7 Days","No","Yes","Yes","Yes","1","5 Years Ago","Yes","No","No","No","No","","",""
"15845",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Sometimes","Sometimes"
"15846",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","","",""
"15847",2017,"M","12th","No","1","Today","No","Yes","No","No","1","Today","Yes","No","No","Yes","No","Yes","Never","Rarely"
"15848",2017,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","","","","",""
"15849",2017,"F","12th","Yes","75","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Sometimes"
"15850",2017,"M","12th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Rarely","Rarely"
"15851",2017,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Always","Always"
"15852",2017,"M","12th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","No","No","Yes","Never","I do not use the internet"
"15853",2017,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Always","Most of the time"
"15854",2017,"M","12th","No","15","1-4 Years Ago","No","No","No","No","2","Last Month","No","No","No","","","","",""
"15855",2017,"M","12th","Yes","35","Today","","Yes","Yes","Yes","3","Last Month","Yes","Yes","Yes","","","","",""
"15856",2017,"M","12th","Yes","1","Today","No","No","No","Yes","1","5 Years Ago","Yes","No","No","","","","",""
"15857",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","","Yes","","",""
"15858",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Rarely","Sometimes"
"15859",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","*","Rarely"
"15860",2017,"F","12th","Yes","75","Today","Yes","No","No","Yes","1","5 Years Ago","Yes","No","No","","No","","",""
"15861",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","Yes","Yes","Yes","Yes","No","Yes","",""
"15862",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","No","No","Yes","Sometimes","Sometimes"
"15863",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","","No","","",""
"15864",2017,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","","","","",""
"15865",2017,"F","12th","","","","","","","No","1","Today","No","No","No","","","","",""
"15866",2017,"M","12th","","","","","","","Yes","7","Last 7 Days","Yes","Yes","Yes","","","","",""
"15867",2017,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Never","Never"
"15868",2017,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","No","Never","Never"
"15869",2017,"M","12th","No","1","Today","No","No","No","Yes","1","1-4 Years Ago","No","No","No","Yes","No","Yes","",""
"15870",2017,"F","12th","Yes","75","Today","No","No","No","Yes","2","Last Month","Yes","Yes","Yes","","Yes","","",""
"15871",2017,"M","12th","Yes","75","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Most of the time"
"15872",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","","",""
"15873",2017,"F","12th","No","1","Today","No","No","No","Yes","1","5 Years Ago","Yes","No","No","","No","","",""
"15874",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Rarely","Sometimes"
"15875",2017,"M","12th","Yes","75","Last Year","Yes","No","No","Yes","7","Today","Yes","No","No","Yes","Yes","","",""
"15876",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Never","Never"
"15877",2017,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","No","Rarely","Rarely"
"15878",2017,"M","12th","No","1","Today","No","No","No","Yes","1","1-4 Years Ago","Yes","No","No","","","","",""
"15879",2017,"M","12th","No","1","Today","No","Yes","Yes","Yes","1","Today","Yes","No","No","","","","",""
"15880",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Most of the time"
"15881",2017,"F","12th","No","15","Last 7 Days","Yes","No","No","No","3","Last Month","No","No","Yes","Yes","Yes","Yes","Sometimes","Rarely"
"15882",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","","Most of the time"
"15883",2017,"F","12th","Yes","75","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Sometimes","Sometimes"
"15884",2017,"F","12th","Yes","75","Today","No","No","No","Yes","1","8","Yes","No","No","Not Sure","No","Yes","Sometimes","Sometimes"
"15885",2017,"F","12th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Sometimes","Sometimes"
"15886",2017,"M","12th","Yes","35","Today","No","No","Yes","Yes","1","5 Years Ago","Yes","No","No","Yes","No","Yes","Sometimes","Always"
"15887",2017,"M","","","","","","","","","1","","No","No","","Yes","No","","Sometimes","Never"
"15888",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Most of the time","Most of the time"
"15889",2017,"F","12th","Yes","75","Last 7 Days","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Rarely"
"15890",2017,"F","12th","Yes","15","Today","Yes","No","Yes","Yes","1","8","Yes","No","Yes","","No","","",""
"15891",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","","",""
"15892",2017,"F","12th","Yes","75","Today","No","No","Yes","No","1","Today","Yes","Yes","Yes","No","No","Yes","Sometimes","Sometimes"
"15893",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Rarely","Rarely"
"15894",2017,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Rarely","Most of the time"
"15895",2017,"F","12th","Yes","15","Today","No","Yes","Yes","Yes","1","1-4 Years Ago","Yes","No","No","","No","","",""
"15896",2017,"M","12th","No","1","Today","No","No","No","Yes","1","8","Yes","No","No","No","No","","",""
"15897",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","","No","","",""
"15898",2017,"M","12th","No","1","Today","No","No","No","Yes","1","8","No","No","No","","","","",""
"15899",2017,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","","No","","",""
"15900",2017,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Sometimes","Rarely"
"15901",2017,"F","11th","Yes","75","Today","No","No","Yes","No","1","Today","No","No","No","Not Sure","No","No","Rarely","Sometimes"
"15902",2017,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Rarely","Never"
"15903",2017,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","","No","Yes","",""
"15904",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","I do not use the internet"
"15905",2017,"F","Unplaced","No","1","5 Years Ago","Yes","Yes","No","Yes","7","Last Month","Yes","Yes","Yes","Yes","No","No","Always","Always"
"15906",2017,"F","10th","Yes","15","5 Years Ago","No","No","Yes","Yes","1","Today","No","Yes","No","Yes","No","Yes","Never","I do not use the internet"
"15907",2017,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","Never"
"15908",2017,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Sometimes","Sometimes"
"15909",2017,"F","10th","Yes","15","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Rarely","Rarely"
"15910",2017,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Most of the time"
"15911",2017,"M","10th","Yes","15","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Rarely","Sometimes"
"15912",2017,"F","11th","Yes","15","Today","No","Yes","Yes","No","1","Today","No","No","No","Not Sure","No","Yes","Sometimes","Sometimes"
